repo_url,reuse_file,percent covered
github.com/gradio-app/gradio,demo/text_generation/run.py,
github.com/gradio-app/gradio,demo/unified_demo_text_generation/run.py,
github.com/huggingface/diffusers,scripts/convert_unidiffuser_to_diffusers.py,0.0
github.com/huggingface/diffusers,src/diffusers/pipelines/stable_diffusion/convert_from_ckpt.py,
github.com/huggingface/diffusers,scripts/convert_versatile_diffusion_to_diffusers.py,0.0
github.com/huggingface/diffusers,src/diffusers/pipelines/stable_diffusion/convert_from_ckpt.py,
github.com/huggingface/diffusers,scripts/convert_unidiffuser_to_diffusers.py,0.0
github.com/huggingface/diffusers,scripts/convert_unclip_txt2img_to_image_variation.py,0.0
github.com/huggingface/diffusers,scripts/convert_if.py,0.0
github.com/huggingface/diffusers,tests/pipelines/controlnet/test_controlnet_img2img.py,0.0
github.com/huggingface/diffusers,tests/pipelines/controlnet/test_controlnet.py,0.0
github.com/huggingface/diffusers,tests/pipelines/stable_diffusion_safe/test_safe_diffusion.py,0.0
github.com/huggingface/diffusers,tests/pipelines/stable_diffusion/test_stable_diffusion_inpaint_legacy.py,
github.com/huggingface/diffusers,tests/pipelines/stable_diffusion/test_onnx_stable_diffusion.py,0.0
github.com/huggingface/diffusers,tests/pipelines/stable_diffusion/test_stable_diffusion_inpaint.py,0.0
github.com/huggingface/diffusers,tests/pipelines/stable_diffusion/test_stable_diffusion.py,0.0
github.com/huggingface/diffusers,tests/pipelines/controlnet/test_flax_controlnet.py,0.0
github.com/huggingface/diffusers,tests/pipelines/semantic_stable_diffusion/test_semantic_diffusion.py,0.0
github.com/huggingface/diffusers,tests/pipelines/stable_diffusion/test_onnx_stable_diffusion_img2img.py,0.0
github.com/huggingface/diffusers,tests/pipelines/stable_diffusion/test_stable_diffusion_img2img.py,0.0
github.com/huggingface/diffusers,tests/pipelines/controlnet/test_controlnet_inpaint.py,0.0
github.com/invoke-ai/InvokeAI,invokeai/backend/install/invokeai_configure.py,
github.com/huggingface/datasets,tests/test_fingerprint.py,
github.com/huggingface/datasets,tests/test_arrow_dataset.py,
github.com/huggingface/datasets,tests/test_fingerprint.py,
github.com/mlflow/mlflow,tests/transformers/test_transformers_model_export.py,
github.com/microsoft/guidance,tests/llms/test_transformers.py,
github.com/microsoft/nni,docs/source/tutorials/quantization_bert_glue.py,
github.com/microsoft/nni,examples/tutorials/new_pruning_bert_glue.py,
github.com/microsoft/nni,examples/model_compress/quantization/bert_quantization_with_ds.py,
github.com/microsoft/nni,examples/tutorials/quantization_bert_glue.py,
github.com/microsoft/nni,docs/source/tutorials/new_pruning_bert_glue.py,
github.com/microsoft/nni,examples/concrete_tracer/concrete_trace_yolov5.py,
github.com/deepset-ai/haystack,haystack/nodes/reader/table.py,
github.com/deepset-ai/haystack,test/modeling/test_processor.py,
github.com/microsoft/onnxruntime,orttraining/orttraining/test/python/orttraining_test_ortmodule_bert_classifier.py,
github.com/microsoft/onnxruntime,orttraining/orttraining/test/python/orttraining_test_ortmodule_bert_classifier_autocast.py,
github.com/microsoft/onnxruntime,orttraining/orttraining/test/python/orttraining_test_ortmodule_api.py,
github.com/PaddlePaddle/PaddleNLP,examples/torch_migration/pipeline/Step2/test_data.py,
github.com/PaddlePaddle/PaddleNLP,examples/torch_migration/pipeline/weights/torch_bert_weight.py,
github.com/PaddlePaddle/PaddleNLP,examples/language_model/roberta/run_pretrain.py,
github.com/PaddlePaddle/PaddleNLP,tests/transformers/roberta/test_modeling.py,
github.com/opencv/cvat,serverless/pytorch/ultralytics/yolov5/nuclio/main.py,
github.com/ludwig-ai/ludwig,tests/ludwig/utils/test_llm_utils.py,
github.com/HazyResearch/flash-attention,tests/models/test_gpt_generation.py,
github.com/HazyResearch/flash-attention,tests/models/test_gpt_generation_parallel.py,
github.com/facebookresearch/ParlAI,parlai/agents/rag/conversion_utils.py,
github.com/facebookresearch/ParlAI,parlai/agents/rag/dpr.py,
github.com/facebookresearch/ParlAI,parlai/agents/rag/retrievers.py,
github.com/continuedev/continue,continuedev/src/continuedev/libs/llm/utils.py,
github.com/NVIDIA/NeMo,nemo/collections/tts/models/mixer_tts.py,0.0
github.com/NVIDIA/NeMo,nemo/collections/tts/data/dataset.py,0.0
github.com/salesforce/LAVIS,lavis/processors/gpt_processors.py,
github.com/salesforce/LAVIS,lavis/models/blip_models/blip.py,
github.com/salesforce/LAVIS,lavis/models/albef_models/__init__.py,
github.com/salesforce/LAVIS,lavis/models/alpro_models/__init__.py,
github.com/salesforce/LAVIS,lavis/models/blip2_models/blip2.py,
github.com/NVIDIA/Megatron-LM,megatron/fused_kernels/tests/test_fused_kernels.py,
github.com/huggingface/tokenizers,bindings/python/examples/example.py,
github.com/bmaltais/kohya_ss,finetune/blip/blip.py,
github.com/lvwerra/trl,tests/test_ppo_trainer.py,
github.com/lvwerra/trl,examples/hello_world.py,
github.com/Sygil-Dev/Sygil-WebUI,ldm/modules/encoders/modules.py,
github.com/Sygil-Dev/Sygil-WebUI,ldm/models/blip.py,
github.com/Sygil-Dev/Sygil-WebUI,scripts/convert_original_stable_diffusion_to_diffusers.py,
github.com/Sygil-Dev/Sygil-WebUI,scripts/convert_original_stable_diffusion_to_diffusers.py,
github.com/pytorch/tutorials,beginner_source/flava_finetuning_tutorial.py,
github.com/brycedrennan/imaginAIry,imaginairy/vendored/blip/blip.py,
github.com/carson-katri/dream-textures,generator_process/actions/convert_original_stable_diffusion_to_diffusers.py,
github.com/carson-katri/dream-textures,generator_process/actions/convert_original_stable_diffusion_to_diffusers.py,
github.com/huggingface/text-generation-inference,server/tests/models/test_causal_lm.py,
github.com/apache/beam,sdks/python/apache_beam/examples/inference/onnx_sentiment_classification.py,
github.com/huggingface/accelerate,tests/test_big_modeling.py,
github.com/huggingface/accelerate,tests/deepspeed/test_deepspeed.py,
github.com/EleutherAI/gpt-neox,megatron/fused_kernels/tests/test_fused_kernels.py,
github.com/EleutherAI/gpt-neox,tests/model/test_fused_kernels.py,10.465116279069768
github.com/bentoml/BentoML,tests/integration/frameworks/test_transformers_unit.py,
github.com/bentoml/BentoML,examples/inference_graph/train.py,
github.com/bentoml/BentoML,tests/integration/frameworks/models/transformers.py,
github.com/bentoml/BentoML,examples/inference_graph/train.py,
github.com/bentoml/BentoML,examples/custom_runner/torch_hub_yolov5/service.py,
github.com/bentoml/BentoML,examples/custom_runner/torch_hub_yolov5/download_model.py,
github.com/zilliztech/gptcache,tests/unit_tests/processor/test_summarize_context.py,
github.com/zilliztech/gptcache,gptcache/processor/context/summarization_context.py,
github.com/kingoflolz/mesh-transformer-jax,device_sample.py,
github.com/kingoflolz/mesh-transformer-jax,tfrecord_loader.py,
github.com/kingoflolz/mesh-transformer-jax,tasks/eval_harness.py,
github.com/kingoflolz/mesh-transformer-jax,resharding_example.py,
github.com/kingoflolz/mesh-transformer-jax,device_serve.py,
github.com/kingoflolz/mesh-transformer-jax,docker/ops.py,
github.com/kingoflolz/mesh-transformer-jax,create_finetune_tfrecords.py,
github.com/modelscope/modelscope,tests/export/test_export_sbert_sequence_classification.py,
github.com/microsoft/DeepSpeedExamples,training/HelloDeepSpeed/tests/test_train_bert.py,
github.com/threestudio-project/threestudio,extern/ldm_zero123/modules/encoders/modules.py,
github.com/skypilot-org/skypilot,examples/tpu/tpu_app_code/run_tpu.py,
github.com/facebookresearch/mmf,mmf/models/krisp.py,
github.com/facebookresearch/mmf,mmf/modules/layers.py,
github.com/EleutherAI/lm-evaluation-harness,scripts/make_gpt2_test_cases.py,
github.com/EleutherAI/lm-evaluation-harness,scripts/cost_estimate.py,
github.com/EleutherAI/lm-evaluation-harness,lm_eval/models/gpt3.py,
github.com/facebookincubator/AITemplate,examples/05_stable_diffusion/src/pipeline_stable_diffusion_ait_alt.py,
github.com/facebookincubator/AITemplate,examples/05_stable_diffusion/src/benchmark.py,
github.com/facebookincubator/AITemplate,examples/05_stable_diffusion/src/pipeline_stable_diffusion_controlnet_ait.py,
github.com/facebookincubator/AITemplate,examples/05_stable_diffusion/src/pipeline_stable_diffusion_controlnet_ait.py,
github.com/CarperAI/trlx,examples/hh/ppo_hh.py,
github.com/CarperAI/trlx,tests/test_models.py,2.168021680216802
github.com/CarperAI/trlx,tests/test_pipelines.py,2.0833333333333335
github.com/CarperAI/trlx,tests/test_peft.py,4.819277108433735
github.com/homanp/superagent,app/lib/splitters.py,
github.com/SeldonIO/seldon-core,examples/transformers/v2-protocol/tokeniser/runtime.py,
github.com/kohya-ss/sd-scripts,finetune/blip/blip.py,
