repo_url,reuse_file,percent covered
github.com/jerryjliu/llama_index,llama_index/vector_stores/pinecone.py,
github.com/gradio-app/gradio,demo/text_generation/run.py,
github.com/gradio-app/gradio,demo/unified_demo_text_generation/run.py,
github.com/huggingface/diffusers,scripts/convert_unidiffuser_to_diffusers.py,
github.com/huggingface/diffusers,src/diffusers/pipelines/stable_diffusion/convert_from_ckpt.py,
github.com/huggingface/diffusers,scripts/convert_versatile_diffusion_to_diffusers.py,
github.com/huggingface/diffusers,src/diffusers/pipelines/stable_diffusion/convert_from_ckpt.py,
github.com/huggingface/diffusers,scripts/convert_unidiffuser_to_diffusers.py,
github.com/huggingface/diffusers,scripts/convert_unclip_txt2img_to_image_variation.py,
github.com/huggingface/diffusers,scripts/convert_if.py,
github.com/huggingface/diffusers,tests/pipelines/controlnet/test_controlnet_img2img.py,
github.com/huggingface/diffusers,tests/pipelines/controlnet/test_controlnet.py,
github.com/huggingface/diffusers,tests/pipelines/stable_diffusion_safe/test_safe_diffusion.py,
github.com/huggingface/diffusers,tests/pipelines/stable_diffusion/test_stable_diffusion_inpaint_legacy.py,
github.com/huggingface/diffusers,tests/pipelines/stable_diffusion/test_onnx_stable_diffusion.py,
github.com/huggingface/diffusers,tests/pipelines/stable_diffusion/test_stable_diffusion_inpaint.py,
github.com/huggingface/diffusers,tests/pipelines/stable_diffusion/test_stable_diffusion.py,
github.com/huggingface/diffusers,tests/pipelines/controlnet/test_flax_controlnet.py,
github.com/huggingface/diffusers,tests/pipelines/semantic_stable_diffusion/test_semantic_diffusion.py,
github.com/huggingface/diffusers,tests/pipelines/stable_diffusion/test_onnx_stable_diffusion_img2img.py,
github.com/huggingface/diffusers,tests/pipelines/stable_diffusion/test_stable_diffusion_img2img.py,
github.com/huggingface/diffusers,tests/pipelines/controlnet/test_controlnet_inpaint.py,
github.com/invoke-ai/InvokeAI,invokeai/backend/install/invokeai_configure.py,
github.com/huggingface/datasets,tests/test_fingerprint.py,
github.com/huggingface/datasets,tests/test_arrow_dataset.py,
github.com/huggingface/datasets,tests/test_fingerprint.py,
github.com/mlflow/mlflow,tests/transformers/test_transformers_model_export.py,
github.com/microsoft/guidance,tests/llms/test_transformers.py,
github.com/microsoft/nni,docs/source/tutorials/quantization_bert_glue.py,
github.com/microsoft/nni,examples/tutorials/new_pruning_bert_glue.py,
github.com/microsoft/nni,examples/model_compress/quantization/bert_quantization_with_ds.py,
github.com/microsoft/nni,examples/tutorials/quantization_bert_glue.py,
github.com/microsoft/nni,docs/source/tutorials/new_pruning_bert_glue.py,
github.com/microsoft/nni,examples/concrete_tracer/concrete_trace_yolov5.py,
github.com/deepset-ai/haystack,haystack/nodes/reader/table.py,
github.com/deepset-ai/haystack,test/modeling/test_processor.py,
github.com/microsoft/onnxruntime,orttraining/orttraining/test/python/orttraining_test_ortmodule_bert_classifier.py,
github.com/microsoft/onnxruntime,orttraining/orttraining/test/python/orttraining_test_ortmodule_bert_classifier_autocast.py,
github.com/microsoft/onnxruntime,orttraining/orttraining/test/python/orttraining_test_ortmodule_api.py,
github.com/PaddlePaddle/PaddleNLP,examples/torch_migration/pipeline/Step2/test_data.py,
github.com/PaddlePaddle/PaddleNLP,examples/torch_migration/pipeline/weights/torch_bert_weight.py,
github.com/PaddlePaddle/PaddleNLP,examples/language_model/roberta/run_pretrain.py,
github.com/PaddlePaddle/PaddleNLP,tests/transformers/roberta/test_modeling.py,
github.com/opencv/cvat,serverless/pytorch/ultralytics/yolov5/nuclio/main.py,
github.com/ludwig-ai/ludwig,tests/ludwig/utils/test_llm_utils.py,
github.com/HazyResearch/flash-attention,tests/models/test_gpt_generation.py,
github.com/HazyResearch/flash-attention,tests/models/test_gpt_generation_parallel.py,
github.com/facebookresearch/ParlAI,parlai/agents/rag/conversion_utils.py,
github.com/facebookresearch/ParlAI,parlai/agents/rag/dpr.py,
github.com/facebookresearch/ParlAI,parlai/agents/rag/retrievers.py,
github.com/continuedev/continue,continuedev/src/continuedev/libs/llm/utils.py,
github.com/NVIDIA/NeMo,nemo/collections/tts/models/mixer_tts.py,
github.com/NVIDIA/NeMo,nemo/collections/tts/data/dataset.py,
github.com/salesforce/LAVIS,lavis/processors/gpt_processors.py,
github.com/salesforce/LAVIS,lavis/models/blip_models/blip.py,
github.com/salesforce/LAVIS,lavis/models/albef_models/__init__.py,
github.com/salesforce/LAVIS,lavis/models/alpro_models/__init__.py,
github.com/salesforce/LAVIS,lavis/models/blip2_models/blip2.py,
github.com/NVIDIA/Megatron-LM,megatron/fused_kernels/tests/test_fused_kernels.py,
github.com/huggingface/tokenizers,bindings/python/examples/example.py,
github.com/bmaltais/kohya_ss,finetune/blip/blip.py,
github.com/lvwerra/trl,tests/test_ppo_trainer.py,
github.com/lvwerra/trl,examples/hello_world.py,
github.com/Sygil-Dev/Sygil-WebUI,ldm/modules/encoders/modules.py,
github.com/Sygil-Dev/Sygil-WebUI,ldm/models/blip.py,
github.com/Sygil-Dev/Sygil-WebUI,scripts/convert_original_stable_diffusion_to_diffusers.py,
github.com/Sygil-Dev/Sygil-WebUI,scripts/convert_original_stable_diffusion_to_diffusers.py,
